ASV_ID	Unique_identifiers	Taxon
ASV_5733	d8addce74e758586d2414ccfb2abff94	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
ASV_5734	bb477aa67869767eb65a0346bb9559cd	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
ASV_5735	340910d2b44e472cb193f9a74203bea7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
ASV_5736	542ae057c8f2b73bb9885fc9078356ef	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
ASV_5737	831d8774d6046a3f5e5a92ec6b96f375	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
ASV_5738	f55779d49c33ac3445d55c40736a45fc	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
ASV_5739	fe8e857d560f5bea77072f2ebc04e6c0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
ASV_5740	3eb4e630b502a8a5dceda624f58ac4b9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
ASV_5741	97df30adca04dfaa80dcea12bc0eeeaf	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae
ASV_5742	a8c926e1b91e557dd72b99b33cafee61	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae
ASV_5743	84cf85ddfae6eed476b1e48ab9a0454d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae
ASV_5744	3a5ae64e23def41898a458500217f34f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
ASV_5745	260e4f3fb255d4c28fc8e0210b06183c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
ASV_5746	66918e8eca9e155f8a23b180db038179	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
ASV_5747	bf2ba5c6a0dc6dfcd679c8f4d461d6c9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
ASV_5748	6b54292a39ed6ce1100bd38b0c304f5b	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
ASV_5749	4417d17fe95dab6bb63de7646a239c46	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
ASV_5750	295509ed7c57c26ec9bd1a038202bda0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__
ASV_5751	cfbd6b8a4f3131e35c9c20b0a22beb03	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__
ASV_5752	d16c6c3a833dc736030c0ee2085ee496	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__
ASV_5753	bb0971c2c28289bfb4567b341f819975	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__
ASV_5754	f655a690089773bec211585269d6076a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__
ASV_5755	110e86ac58e4c7b9ce71a5363d3ce918	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__
ASV_5756	b4970b9ebdad3c7b67f926cbe3290c2a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__
ASV_5757	48b2cc2a4751809a7c314614c6688de7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__
ASV_5758	1dccfcb49e40fb7f583863398e052487	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5759	a5c990ce02ffb308bb7ba1be559ec8eb	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5760	283484cd1cc94a978dcd807217fae437	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5761	67121da4c3331eb66ae52a0d5274d0e3	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5762	1a7c3409f778f70723172d13b6dfffa9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5763	f7dbd68193ebe73636aed7aa11405a06	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5764	30e87c6c9b8c327487011e8c93f69446	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5765	a500c063d64c01e74a4258f9a87a3a70	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5766	023df1c3ae57bdf333de3c58d6a51db7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5767	4248f20791bc5696a092aa168890d444	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5768	1624d10d231cc5482413932f61b13d26	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5769	305c1d1a75b108fc176dd0229588bb71	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5770	fa0a5936a06008f2f3a62a1909579522	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5771	d96af7b89828a72dafbba33e00c81d04	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5772	2f74aea14b3254555d71f10dbed11d19	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5773	db2f1f35f4aadaa5db979bbee915353c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5774	362176864a9ce4f5c42feb4e86b5464c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5775	2894de697dc64766f3353c5808f6a50f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5776	a875fc82abccaac6f30aebe0f3f198d0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5777	9b9560318086b82136dc61a77dabe05d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5778	f1fb4b5d93b9f73d230a6dc0cb42a541	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5779	e3c7d55c27cd6a45517e6c516103774a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5780	47010872f09c6a1b2dc4e1a24dba27e9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5781	67f151e75f924dd2b7f8dfc2609b50fd	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5782	00b706b6ae3c4050f3caf53a5882124e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5783	ff0f27045ad3fee7cfa67233080830f5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5784	33de6367c3ef3f4aba42636cdb47c52c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5785	dab873447936b2d733ff4130d0d6332b	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5786	7706c2f9cdcb3451f3b55240709c755f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5787	d6113dfc8e655360cee5f842fa705d07	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5788	fed3d8a0351a55fca322749c4e139245	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5789	fa325e135c8c73a4776ade6793d8c8c8	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5790	0f910957c8d412170b03dc6866497247	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5791	ea6d02773935942e831efec53503187a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5792	4ef17013a6998960fafecf1efbdfe143	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5793	512619cbba4fbfbaedc90c3a3a659b51	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5794	afcb84145f09656755ca30627973d301	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5795	86177f7c40223f7e59348fb7ff29a5ae	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ASV_5796	18c2d514cec524df0aab665605328d6a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax
ASV_5797	ef6f918bf0b4c0569d6c0190a9df7725	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__delafieldii
ASV_5798	1b6b522c9ce9b01824668f90c70a9429	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__delafieldii
ASV_5799	56f4da473238ee97b8ba784fb7f04dd5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__delafieldii
ASV_5800	2939e1c3935949c2762e3f2860315100	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__delafieldii
ASV_5801	48971d236a254bda146629f3236bd6cb	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas
ASV_5802	9ee2ddfc92aed30334726256224a0923	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas
ASV_5803	f4f8a5279630243e2ce00d23564ac41e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
ASV_5804	b112f2eefad4fd3db06a90ab42b3a3fd	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
ASV_5805	31749d99d67f4b81d48020be52873a29	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
ASV_5806	2684399eb4df3a2f678a2d5efafb3c33	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
ASV_5807	2e1102f737e1e29d06ce97ae35d04b51	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
ASV_5808	c679f861315b7b8e527b457cbc57a074	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
ASV_5809	2f57c4f2b7a2a9130af31302d8116cae	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
ASV_5810	d3a4206cf19b7a0fa55e22ec3e2e2ac6	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
ASV_5811	fbdbb96277b3a39a2e488f25c6c40a4e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__terrigena
ASV_5812	dd42301851eb96a27fb308f411fa0af0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__terrigena
ASV_5813	335297a72bc77e05b232a54a7689d268	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__terrigena
ASV_5814	1bf33657c0279900e35955c5439b38c3	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__terrigena
ASV_5815	1602dac83c76c992ff70038a2278b05f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__terrigena
ASV_5816	013cd73c8b56e6b59a5fae1366770e07	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__terrigena
ASV_5817	fd97217eec987b39964c6d3b5b96fabe	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__terrigena
ASV_5818	83e146cca1a6a17a2ab318f906acb401	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__terrigena
ASV_5819	bf43258d7dd33fbd54aa951403107572	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__terrigena
ASV_5820	96fbbbd28453a46ce45383cd87d8a005	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__terrigena
ASV_5821	1af275bb1dd1d802320cacaec192b99a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__terrigena
ASV_5822	dbd7b2d36dd01c476884e2f1bddd7e63	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
ASV_5823	a1f3e68a68485ebf775dbdde3e91d937	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
ASV_5824	3d22ae22b2e23e54414146c820e92ab7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
ASV_5825	449b81e7516f8bc1c8f7e8e9ba26ff78	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
ASV_5826	e7e40391545e1edf7d43af47ffa99cc4	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
ASV_5827	6bacc90af735e4d4736f7de9db94d1f0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
ASV_5828	47604f623db199c073606ad0348c1394	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
ASV_5829	02b1b2daf3bc90523dbddf1a26ee8493	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
ASV_5830	61a36eda29b4bfbc4fd096a24d14d9d0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
ASV_5831	100fd3613923dada582ed3c78e54bcce	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
ASV_5832	abdf28ef9c7895992bf63a9abb955685	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
ASV_5833	08d2f0c28749e1ecde556b250bf926db	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
ASV_5834	ae6cc48e174d127ef1605e5817660dce	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
ASV_5835	9cb5387ea7303648302672c4fdca2735	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
ASV_5836	39e791e2e480a99d2eb7c794e74648dd	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Diaphorobacter; s__
ASV_5837	4c9334e78df35e56e6837eb8c209235a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Diaphorobacter; s__
ASV_5838	8aba87e3b45b19814d7d03f1ac95cc73	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Diaphorobacter; s__
ASV_5839	c7f5b50111cd3a26eccdc1123312314b	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga
ASV_5840	6355536dc4fc964f9ec16109aa361be7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga
ASV_5841	d752e65c0de24e12ab589b195f994195	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__
ASV_5842	4c5a82a0e75b2a0ca21a2f557d83a3bc	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__
ASV_5843	88b21e019cd15707b6bde0ea7838dd61	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__
ASV_5844	ce2a030127c4e3a4a6cfce2f06e683ac	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__
ASV_5845	bdbc02e0fa101cc228804068ec25b647	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__
ASV_5846	5611979c0e301a916bac3afe7c567abd	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans
ASV_5847	70ad1e713cbe8765fe4d9f4c9eef5c80	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans; s__
ASV_5848	e35876808db6d10c24a3b69543519ae4	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans; s__
ASV_5849	857575cb958b26a984d2033b1d9325b4	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans; s__
ASV_5850	150af1de66239ea559728c80fa6df33f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans; s__
ASV_5851	101c17c0cc4214274a6e118f7401c2e0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans; s__curvus
ASV_5852	f5031448bb0ec7cd34e543b30c179720	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans; s__curvus
ASV_5853	a1e762cff6e19df4a313e83eb9324023	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Roseateles; s__depolymerans
ASV_5854	1de4e1230bc01503147ad304cac812e7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Roseateles; s__depolymerans
ASV_5855	e023a3b7b38a1d4b0034f64e87a99f5a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Schlegelella; s__
ASV_5856	4d645eb4513d7936c278d16ac108f76d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Schlegelella; s__
ASV_5857	fe5eacc5ab031a48dfb9960e67132ed1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Schlegelella; s__
ASV_5858	a872b825ab3645a940fd630cc4965e2e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Schlegelella; s__
ASV_5859	7e571c4bc659db547038c1348ba375a0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Schlegelella; s__
ASV_5860	d66286ada696ed086d9d51c12360c815	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Schlegelella; s__
ASV_5861	90148b0ea1233a1fb339633531670b60	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Schlegelella; s__
ASV_5862	0775fc5d333b02f8bbecfba2d1d84280	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Schlegelella; s__
ASV_5863	9a34a05ad079d4e199cbe164a4b2ea1c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Tepidimonas; s__
ASV_5864	ebd845db3a2a5996df410bdf8d42bced	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Tepidimonas; s__
ASV_5865	def55c13d3beebc5d262978de5730102	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Tepidimonas; s__
ASV_5866	99b06c3a54d280e69563d3f686f0cd6f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Tepidimonas; s__
ASV_5867	567b177e680fa1c55250207de4b0f69f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
ASV_5868	1f3ce049a3a3780ab8c2427f35cc48d9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
ASV_5869	41d47d05db6fe92c6a4dfdd38f8fa787	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
ASV_5870	6b0441ecfe8c2e4b475646c9c486d2a9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
ASV_5871	1cf2a90c9ad1559cec232a26a30cb92b	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
ASV_5872	d9937bf12ec9a4918da457a92edb85e1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
ASV_5873	604208826e13967155ffe4d8124d98ef	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
ASV_5874	8320996bc2b7db6c1f96642f0be96633	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
ASV_5875	28a1c797a0bb5426bbb62a8b81bac8c7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
ASV_5876	b2e210ee9a7f6d8522063bd2ec0e2f12	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
ASV_5877	e14688055339ef3196d8e78ad5183bf6	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus
ASV_5878	998464c0d5c25efbb947b1401c925ab8	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus
ASV_5879	6cc299114f23b44fdff196d0f292b42d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus
ASV_5880	b41fd1572f0a47e4c9ab36f19035bd0e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus; s__
ASV_5881	d755dea4d829b09b16f91c9b613ac5e9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus; s__
ASV_5882	68fd9c50b75b8d0f953424cf74fe0bac	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus; s__
ASV_5883	e586c434a9190b1b7973dcda50feddc1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus; s__
ASV_5884	2a6f97102bf5c2e163b09f99a591f9df	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus; s__
ASV_5885	96ac4d0be5bdf894e136cc1f81876d01	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum; s__
ASV_5886	ad7371079e2ce66b00cb744732bc1e55	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum; s__
ASV_5887	d105adcc802607018ebffefa13490b31	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum; s__
ASV_5888	58675d4951259f9d40644ee07fedc8d4	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Polynucleobacter; s__cosmopolitanus
ASV_5889	6d96c866d383a817b29fe0094bb44e53	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__
