OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
d02d7f8c50c8fcc6cce95154634c0854	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__coleohominis
c237c8d67fbe8ac95648818ffd1802e3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	g__Haemophilus; s__
bc49011bb21c107415d6a2648f49606c	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	f__Enterobacteriaceae; g__	f__Enterobacteriaceae; g__; s__
0b31f87d65e7e633ac5a7f3e805cb71e	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__mucosae
a2e0fc72fe70c21e1b4c271921b2a62e	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	g__Haemophilus; s__
df5646d88251b666bc797195492b5d88	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
9ebe0bfa7d6f731fe0460992e9fc529a	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__nanceiensis
a504e782ec1a4b74542e47c3d62af983	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Oribacterium	g__Oribacterium; s__
92ef946054811f085a0f4d6c75e7d690	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__pallens
fee9d70b0a39a9f41910f91d066f764c	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Selenomonas	g__Selenomonas; s__
9ee487cf53169d3fb464dad8e23494a8	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Oribacterium	g__Oribacterium; s__
928462e9aaa71ab84b5be5186fdeb88a	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__perfringens
1243b54e02f0f699cf172dec214a47ae	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	g__Haemophilus; s__
b1dd9539bda84e1fc1bfe62c8b4e5fa5	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__pallens
5a59eb7f8b90742c6a21980f15c1bf56	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	g__Prevotella; s__
ef043575d0f883707f6f878b09d53470	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Selenomonas	g__Selenomonas; s__
35021b3d8cb04d9de964a05f77fee27c	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__pallens
40ef770a101e1193cca41ef584a33ec0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Selenomonas	g__Selenomonas; s__
d8fdec3a7faa0727034f581745aceea8	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	s__parainfluenzae
59bb76428844a1939da68cea04df2d3b	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__nanceiensis
86918fb39bc82c1f4403fc6781140a12	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Selenomonas	g__Selenomonas; s__
5f8975fc3a6c351734c3b8788eeddf24	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Peptostreptococcus	g__Peptostreptococcus; s__
e198ef79ea88e1184eec106a71edea19	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Oribacterium	g__Oribacterium; s__
5b3ac5349a361e09ce77e8ec17904d65	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Veillonella	g__Veillonella; s__
bb075fa65bd50f679e6efb41d906d0a4	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	g__Prevotella; s__
8dc65a84c3d74c1b20b49afa0326f4d8	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
16864f9993709b7d1f06c18b05441543	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__nanceiensis
50ac79a278612e1c8fb88641681070e7	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
4c7c5400008649e8a138ae525dec34e1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Veillonella	s__dispar
e6252e70f62015691112312c04a4eda6	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
bf9ff09447326504349e68407ba39db5	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
15fb2dc1c08c05b57438b9412c17fde7	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__pallens
ed991fc66188e5dfe9ef88821d483d02	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Veillonella	g__Veillonella; s__
d7070bee5352622eb86b88b62bb8a3ec	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
439a83a54dd288f53661d2b54393b418	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	g__Bacteroides; s__
cb198253cf7ab16f973da1fae4ce440d	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
ce02c9c8ddc41d9eaa3115796a9a21b5	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__melaninogenica
f15aa49ada9ae89d4e4e1b49bb1bd3f1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
9be8a0ffddc16e46b1de60baa43cce0f	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
45f42b142679a3ac117cb9aeb76c9f01	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__melaninogenica
84e177c2c48db74aa7b128bbc1575782	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__nanceiensis
7ec28b93fc62de1808499a4ce57ce1fc	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
1b428e779448eb049c62c05b2e4b9e58	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	g__Haemophilus; s__
840608419c18d8a9d47f0818f52b0e8c	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
5df39f766abe91f475c4f103999bf5fe	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
e938fcc5f90989365e768acc349ee855	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	s__endodontalis
2003dcc5391785ca7a438ff0ba7e2c0a	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micrococcaceae	g__Rothia	s__mucilaginosa
db829603fb2d13eda54187a22bd15302	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	g__Porphyromonas; s__
f9d6956735293739c5f33a1896146658	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Dialister	g__Dialister; s__
521d5a47023b3d56e55f907515790689	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia	s__moorei
184060b01195801dd99fffea88ca4639	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__pallens
86882ccfc205cbd1b5365c9135892a8f	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Klebsiella	g__Klebsiella; s__
1be7b4560333aceccb3b5ebe9018c187	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	g__Porphyromonas; s__
7222d31da26daa70764a38a0d1fd18ba	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	g__Actinomyces; s__
8db4ed9344dff871b83f39aadb4b08a9	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Atopobium	g__Atopobium; s__
2665f29229103bcdc4d6808a5d45600a	k__Bacteria	p__SR1	p__SR1; c__	p__SR1; c__; o__	p__SR1; c__; o__; f__	p__SR1; c__; o__; f__; g__	p__SR1; c__; o__; f__; g__; s__
cd7e1dcb37cd3162060bd5c8ecd61fdf	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
3f90be789a7c95320b706b41fb6f8346	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
934a1fbeda23a7b81b1965b9f4b6f2d2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnospira	g__Lachnospira; s__
4faa54bd1cfa30fae730b5eb723ad89a	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__cc_115	g__cc_115; s__
12e6e39cff7f228ac1418687e74d33e6	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__[Ruminococcus]	s__gnavus
122f2aede4c5479bb6c5b5caab17db22	k__Bacteria	p__SR1	p__SR1; c__	p__SR1; c__; o__	p__SR1; c__; o__; f__	p__SR1; c__; o__; f__; g__	p__SR1; c__; o__; f__; g__; s__
834c4742f940cd827e1c5d7a934a0484	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	f__Sphingomonadaceae; g__	f__Sphingomonadaceae; g__; s__
03f670bfa169a30a3ab1a42ccaa90705	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
5e49a2a7ba7e69fce56a87205e1269b6	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Selenomonas	g__Selenomonas; s__
5da5750b5ad6d4263ab9fe56dc09be5b	k__Bacteria	p__SR1	p__SR1; c__	p__SR1; c__; o__	p__SR1; c__; o__; f__	p__SR1; c__; o__; f__; g__	p__SR1; c__; o__; f__; g__; s__
b736c35a75695051afacf35ff7878499	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
d18d37d62940bfe8d0f2bda5fa8aafa2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__copri
273d9a291882143c426fef5d84d054a5	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	s__obeum
8febf184dd145ff2ab1dcce3046d5a29	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
0c4e58506e4420816cc32d842a0d965a	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	g__Blautia; s__
906972aaa3ead43dead54c35cb534aaa	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
29755d00eb5edf8af3374fa192eb665d	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	g__Coprococcus; s__
7d1716e19ea2943de1c6314f2ed3858f	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__[Ruminococcus]	s__gnavus
680ad6d940e6e8702beff1a5d116df3f	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	g__Blautia; s__
715795dcc3d485c531b19b441ca0a015	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
70f254236b9e49500c8eb8a59d0a064e	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	s__bromii
75cda2e6d92c1d07914f202aa2fe524f	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	g__Blautia; s__
d59ace93abc3a039452916ea43284e0a	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	g__Ruminococcus; s__
94fb3e0389d4af654b5bdc931f7cd5b3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	f__Rikenellaceae; g__	f__Rikenellaceae; g__; s__
fdada7d1baf144ecc3e6fb8e910c1ef5	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	g__Coprococcus; s__
8745fadae90d5a5e14d82d8c556625c1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
ee0641c41b8bd89d7bdaa6ae5fd971d8	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
4865c2da8145228dea2df85b84dde9f3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
0d64e33b5cdaabf7b61f1c58e38aaebd	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	g__Coprococcus; s__
a6f61bedc303ce1141a7a3fd927b9644	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Bifidobacterium	s__bifidum
e16d7f69853bbc83544f8199ffcd3ce4	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	g__Fusobacterium; s__
ff16829186bdd0109d137d75e7b207d1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	g__Ruminococcus; s__
c70423599f0744d11fb7a1a26f394f4a	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Oscillospira	g__Oscillospira; s__
f45becc95b6e17a4bfeed200ed6446be	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	s__eutactus
07a9040947b21436354dffb0947c31fe	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Anaerostipes	g__Anaerostipes; s__
3a7941a7a352c23d80feab9d4873c7bd	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	g__Ruminococcus; s__
e4fbf14a1c88e21a0d1f23ca88628c6f	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	g__Actinomyces; s__
040b2add21461b7904c5fc02b7dc9c65	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
f0092e9c1cdbbf236569caff74e78473	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
a1fa942f2b873d328dc7d38836e943c6	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
19a9b38e6b193a396a3f9ee7a84a0c96	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__johnsonii
38d79085af98edc7c43a4e3ce2075888	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
28a1c797a0bb5426bbb62a8b81bac8c7	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	f__Oxalobacteraceae; g__	f__Oxalobacteraceae; g__; s__
651c2be401f8b70826a1b927b819468c	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
681a4563262dc534c166955de99b5e3e	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	f__Caulobacteraceae; g__	f__Caulobacteraceae; g__; s__
8d56da57cad6baf067695793f9bfd576	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Caulobacter	g__Caulobacter; s__
b9e1e6172c368dd8ac762256c3ab6c92	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Aggregatibacter	s__segnis
b9d01ebe5d02ac79528ee98f624797a4	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__salivarius
48bf32f241388064b3045582f1de6e09	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Aggregatibacter	g__Aggregatibacter; s__
f2d269e850d0df8ef59df81c8372fea3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Phascolarctobacterium	g__Phascolarctobacterium; s__
0c2741cac0bda20f9b21d6cc0b57adba	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	g__Clostridium; s__
6473f95479360057f5a7fbf3af11bf26	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	g__Haemophilus; s__
2bde3a30185e564edc0da084221ee603	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Veillonella	s__parvula
38e8d67c305fe1b02aec8764ff84e2e7	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
a079f86fd78b803d84aac8ecfbfc2b4b	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	g__Porphyromonas; s__
77b67995ba93f1fe34edc8944965ffca	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
42440ede3194e294bdcabe4e004744cd	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
0dc3df90fe4af2d6a9df9550e7ce3e59	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	o__Rhizobiales; f__	o__Rhizobiales; f__; g__	o__Rhizobiales; f__; g__; s__
54a9008974d4cb907a3e8a10abb40e8e	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	g__Coprococcus; s__
21e4e77e1978256f2453e3ba82ea4b8f	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
2f1d22262557f9d08b3334fb883ca04c	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__johnsonii
9ee2ddfc92aed30334726256224a0923	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	g__Comamonas; s__
37ef71b70d482835e054cddc095fa791	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	f__Neisseriaceae; g__	f__Neisseriaceae; g__; s__
6d4c142d0841c9496f080984e8bf13b4	k__Bacteria	p__Firmicutes	c__Bacilli	c__Bacilli; o__	c__Bacilli; o__; f__	c__Bacilli; o__; f__; g__	c__Bacilli; o__; f__; g__; s__
f1a28eeddef80aff1c6797a7d0cecf84	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Caulobacter	g__Caulobacter; s__
9057b16f5052591847f491882fd3b478	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__johnsonii
8277f558c892cdf2ee5a24e7f6d37839	k__Bacteria	p__Firmicutes	c__Bacilli	c__Bacilli; o__	c__Bacilli; o__; f__	c__Bacilli; o__; f__; g__	c__Bacilli; o__; f__; g__; s__
9486c528fceae38915772a9b5258343f	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Neisseria	g__Neisseria; s__
4c2b03417c948070988a0a5cfee62086	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	g__Anaerococcus	g__Anaerococcus; s__
3fbce30beef4741cd1c742e1d5c1cdc0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	g__Pseudomonas; s__
9736e0d3beb895b864e2289f91785cd1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	f__Xanthomonadaceae; g__	f__Xanthomonadaceae; g__; s__
31b5e1ed287d83849fc8712554f46813	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	g__Achromobacter	g__Achromobacter; s__
817b6408e5a446b013c9efbad566e006	k__Bacteria	p__Firmicutes	c__Bacilli	c__Bacilli; o__	c__Bacilli; o__; f__	c__Bacilli; o__; f__; g__	c__Bacilli; o__; f__; g__; s__
6563be4e7b1b26f3549d5735d6e1fcf9	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Caulobacter	g__Caulobacter; s__
6355536dc4fc964f9ec16109aa361be7	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Hydrogenophaga	g__Hydrogenophaga; s__
512619cbba4fbfbaedc90c3a3a659b51	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	f__Comamonadaceae; g__	f__Comamonadaceae; g__; s__
817e1486426df28bb0d599a7f3eacee4	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
100cdb44db780e65b644fca0fa8d8d5c	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__salivarius
91f767600888c6494b72a005a91802ec	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	g__Ruminococcus; s__
51187c7855765a555ba679abfea7e960	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__johnsonii
e5352d7d8cd57101b4d3d81218060d80	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
045ad5eb865be422f58444dfa5b56061	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Allobaculum	g__Allobaculum; s__
f47ecffcc2fd09395d2ba7b4d20c052d	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	g__Ruminococcus; s__
b4deb5e89f542288ab1038bde93972b1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
f3b9661ffe2e9c950d34976975b58ad9	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
b086c6a655c1a21c742f9469c287b860	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__prausnitzii
05e2aef51419f576be8614af83b924cf	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
2be9a99733418cef091e1cfea0a5ea99	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
f1bb41e588e0cc62931a05fb3c7b58db	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
898c806945cc9f2a8ffb0aa0a3cd0868	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
7166712b4a20a76fb6aae4c62f5fb2c0	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Akkermansia	s__muciniphila
